Close	High	Low	Open	Volume	companyName	SMA20	SMA40	pivotHigh	pivotLow	isPivot	rcb01_01	isBreakOutIni	isBreakOutFinal	caso	datetime
429.8900146484375	430.2999877929688	429.6000061035156	430.1199951171875	10800433	SPY	428.65169830322264	428.27942352294923				0			1.0	2023-06-09 19:30:00+00:00
430.7300109863281	431.0199890136719	430.2799987792969	430.75	10388257	SPY	428.80074310302734	428.36151123046875				0			1.0	2023-06-12 13:30:00+00:00
430.6799926757813	430.7950134277344	430.1700134277344	430.739990234375	9378518	SPY	428.99174346923826	428.42201080322263				0			1.0	2023-06-12 14:30:00+00:00
431.1700134277344	431.25	430.6449890136719	430.6499938964844	5626706	SPY	429.2222442626953	428.5032012939453				0			1.0	2023-06-12 15:30:00+00:00
431.3200073242188	431.6000061035156	431.1733093261719	431.1799926757813	4781408	SPY	429.43783416748045	428.5838264465332				0			1.0	2023-06-12 16:30:00+00:00
431.6700134277344	431.8599853515625	431.1600036621094	431.3122863769531	7704969	SPY	429.6758346557617	428.6775764465332				0			1.0	2023-06-12 17:30:00+00:00
433.25	433.6799926757813	431.6499938964844	431.6749877929688	13118202	SPY	430.0088348388672	428.8118263244629				0			1.0	2023-06-12 18:30:00+00:00
433.7999877929688	433.8800048828125	433.0400085449219	433.2300109863281	15635651	SPY	430.32933349609374	428.934326171875				0			1.0	2023-06-12 19:30:00+00:00
435.6900024414063	437.1799926757813	434.6300048828125	435.3200073242188	19071974	SPY	430.7008331298828	429.09460906982423				0			1.0	2023-06-13 13:30:00+00:00
436.7200012207031	437.2699890136719	435.1099853515625	435.7000122070313	11539979	SPY	431.0818328857422	429.2998565673828				0			1.0	2023-06-13 14:30:00+00:00
436.614990234375	436.8399963378906	435.7200012207031	436.7178955078125	8952797	SPY	431.4930816650391	429.5152587890625				0			1.0	2023-06-13 15:30:00+00:00
437.0299987792969	437.3299865722656	436.4299926757813	436.6400146484375	10307977	SPY	431.9108322143555	429.7615089416504				0			1.0	2023-06-13 16:30:00+00:00
435.8599853515625	437.2049865722656	435.6200866699219	437.0400085449219	12796827	SPY	432.2562515258789	429.9810089111328				0			1.0	2023-06-13 17:30:00+00:00
436.3399963378906	436.7349853515625	435.3550109863281	435.8599853515625	11308042	SPY	432.6167510986328	430.2039741516113				0			1.0	2023-06-13 18:30:00+00:00
436.6600036621094	436.7850036621094	436.1005859375	436.3349914550781	10984164	SPY	432.86025085449216	430.4339744567871				0			1.0	2023-06-13 19:30:00+00:00
437.7099914550781	438.25	436.510009765625	437.010009765625	11115828	SPY	433.2522506713867	430.68597412109375				0			1.0	2023-06-14 13:30:00+00:00
438.6499938964844	439.0611877441406	437.6600036621094	437.7149963378906	9151097	SPY	433.72450103759763	430.97147369384766				0			1.0	2023-06-14 14:30:00+00:00
438.16009521484375	438.7349853515625	437.5700073242188	438.64990234375	7871157	SPY	434.124755859375	431.24060134887696				0			1.0	2023-06-14 15:30:00+00:00
437.2804870605469	438.1899108886719	437.0499877929688	438.1600036621094	4877205	SPY	434.4677795410156	431.46986389160156				0			1.0	2023-06-14 16:30:00+00:00
434.489990234375	437.510009765625	433.5899963378906	437.2900085449219	18848504	SPY	434.68577880859374	431.63111343383787		433.58899633789065	2.0	0			1.0	2023-06-14 17:30:00+00:00
436.6199951171875	438.1499938964844	433.9599914550781	434.4949951171875	22835683	SPY	435.02227783203125	431.836988067627				0			1.0	2023-06-14 18:30:00+00:00
437.1900024414063	437.1900024414063	435.1300048828125	436.6600036621094	13479406	SPY	435.3452774047852	432.07301025390626				0			1.0	2023-06-14 19:30:00+00:00
439.4800109863281	439.6600036621094	436.2300109863281	436.3299865722656	20473315	SPY	435.7852783203125	432.3885108947754				0			1.0	2023-06-15 13:30:00+00:00
440.7300109863281	440.7449951171875	438.3699951171875	439.4800109863281	11496039	SPY	436.2632781982422	432.7427612304688				0			1.0	2023-06-15 14:30:00+00:00
440.9200134277344	441.1300964355469	440.05999755859375	440.7200012207031	10421756	SPY	436.74327850341797	433.0905563354492				0			1.0	2023-06-15 15:30:00+00:00
440.8800048828125	441.1799926757813	440.1099853515625	440.9249877929688	6412172	SPY	437.2037780761719	433.4398063659668				0			1.0	2023-06-15 16:30:00+00:00
441.8500061035156	442.0150146484375	440.7699890136719	440.8900146484375	8501303	SPY	437.63377838134767	433.8213066101074				0			1.0	2023-06-15 17:30:00+00:00
443.1400146484375	443.8999938964844	441.8500061035156	441.8587951660156	18143486	SPY	438.1007797241211	434.2150566101074	443.90099389648435		1.0	0			1.0	2023-06-15 18:30:00+00:00
442.6000061035156	443.4599914550781	442.05999755859375	443.1400146484375	20694336	SPY	438.44627990722654	434.5735565185547				0			1.0	2023-06-15 19:30:00+00:00
442.3999938964844	443.1799926757813	440.7699890136719	443.0199890136719	22518616	SPY	438.73027954101565	434.9060562133789				0			1.0	2023-06-16 13:30:00+00:00
440.7850036621094	442.3999938964844	440.3349914550781	442.3999938964844	22630603	SPY	438.9387802124023	435.2159309387207				0			1.0	2023-06-16 14:30:00+00:00
441.75	441.7900085449219	440.4200134277344	440.7699890136719	9136920	SPY	439.1747802734375	435.5428062438965				0			1.0	2023-06-16 15:30:00+00:00
441.4500122070313	442.3800048828125	441.3500061035156	441.75	7807723	SPY	439.45428161621095	435.8552665710449				0			1.0	2023-06-16 16:30:00+00:00
441.0299987792969	441.5299987792969	440.7799987792969	441.4500122070313	6734440	SPY	439.68878173828125	436.152766418457				0			1.0	2023-06-16 17:30:00+00:00
439.5700073242188	441.0400085449219	439.3500061035156	441.0299987792969	12438795	SPY	439.8342819213867	436.34726638793944				0			1.0	2023-06-16 18:30:00+00:00
439.4400024414063	440.3500061035156	438.9700012207031	439.5700073242188	14525212	SPY	439.9207824707031	436.5865165710449				0			1.0	2023-06-16 19:30:00+00:00
435.2799987792969	438.1700134277344	435.0631103515625	437.2900085449219	15918694	SPY	439.7522827148438	436.7383918762207				0			1.0	2023-06-20 13:30:00+00:00
435.8814086914063	436.3699951171875	435.0299987792969	435.2999877929688	10120204	SPY	439.6383483886719	436.8815521240234				0			1.0	2023-06-20 14:30:00+00:00
437.2000122070313	437.3599853515625	435.8500061035156	435.8999938964844	6350887	SPY	439.6343246459961	437.05105209350586				0			1.0	2023-06-20 15:30:00+00:00
438.0559997558594	438.3699951171875	437.05999755859375	437.2000122070313	11569501	SPY	439.8126251220703	437.249201965332				0			1.0	2023-06-20 16:30:00+00:00
437.9849853515625	438.2349853515625	437.2999877929688	438.0559997558594	5177591	SPY	439.88087463378906	437.45157623291016				0			1.0	2023-06-20 17:30:00+00:00
437.4500122070313	438.0249938964844	437.1700134277344	437.9949951171875	6016965	SPY	439.8938751220703	437.61957626342775				0			1.0	2023-06-20 18:30:00+00:00
437.239990234375	438.0	437.1000061035156	437.4599914550781	12646569	SPY	439.78187408447263	437.78357620239257				0			1.0	2023-06-20 19:30:00+00:00
435.340087890625	436.2799987792969	434.3800048828125	436.1600036621094	12602963	SPY	439.5123779296875	437.88782806396483				0			1.0	2023-06-21 13:30:00+00:00
435.3200073242188	435.67779541015625	434.3299865722656	435.5050048828125	10318532	SPY	439.23237762451174	437.98782806396486				0			1.0	2023-06-21 14:30:00+00:00
435.8800048828125	436.2099914550781	435.0499877929688	435.3299865722656	7243520	SPY	438.98237762451174	438.0930778503418				0			1.0	2023-06-21 15:30:00+00:00
435.1099853515625	436.1700134277344	434.8699951171875	435.8900146484375	7159909	SPY	438.64537658691404	438.1395774841309				0			1.0	2023-06-21 16:30:00+00:00
436.6799011230469	436.7000122070313	435.010009765625	435.1050109863281	6660049	SPY	438.3223709106445	438.2115753173828				0			1.0	2023-06-21 17:30:00+00:00
435.7200012207031	436.989990234375	435.7099914550781	436.6700134277344	10222735	SPY	437.9783706665039	438.2123252868652				0			1.0	2023-06-21 18:30:00+00:00
434.9200134277344	435.8190002441406	434.625	435.7200012207031	15381027	SPY	437.60437164306643	438.16732559204104				0			1.0	2023-06-21 19:30:00+00:00
435.5799865722656	436.0199890136719	433.6000061035156	433.9500122070313	14629324	SPY	437.34412078857423	438.1414505004883				0			1.0	2023-06-22 13:30:00+00:00
435.5799865722656	436.0199890136719	433.6000061035156	433.9500122070313	14629324	SPY	437.34412078857423	438.1414505004883				0			2.0	2023-06-22 13:30:00+00:00
434.8599853515625	435.8500061035156	434.0299987792969	435.5899963378906	8983772	SPY	436.99962005615237	438.0872001647949				0			1.0	2023-06-22 14:30:00+00:00
434.8599853515625	435.8500061035156	434.0299987792969	435.5899963378906	8983772	SPY	436.99962005615237	438.0872001647949				0			2.0	2023-06-22 14:30:00+00:00
435.2427978515625	435.8299865722656	434.739990234375	434.8399963378906	5490979	SPY	436.6892593383789	438.07177047729493				0			1.0	2023-06-22 15:30:00+00:00
435.2427978515625	435.8299865722656	434.739990234375	434.8399963378906	5490979	SPY	436.6892593383789	438.07177047729493				0			2.0	2023-06-22 15:30:00+00:00
435.010009765625	435.6700134277344	434.4150085449219	435.260009765625	6379902	SPY	436.3882598876953	438.0385208129883				0			1.0	2023-06-22 16:30:00+00:00
435.010009765625	435.6700134277344	434.4150085449219	435.260009765625	6379902	SPY	436.3882598876953	438.0385208129883				0			2.0	2023-06-22 16:30:00+00:00
435.9450073242188	435.9891052246094	434.80999755859375	435.0199890136719	5678030	SPY	436.20700988769534	438.020645904541				0			1.0	2023-06-22 17:30:00+00:00
435.9450073242188	435.9891052246094	434.80999755859375	435.0199890136719	5678030	SPY	436.20700988769534	438.020645904541				0			2.0	2023-06-22 17:30:00+00:00
435.5787048339844	436.4549865722656	435.5400085449219	435.9500122070313	7877247	SPY	436.0139450073242	437.96736373901365				0			1.0	2023-06-22 18:30:00+00:00
435.5787048339844	436.4549865722656	435.5400085449219	435.9500122070313	7877247	SPY	436.0139450073242	437.96736373901365				0			2.0	2023-06-22 18:30:00+00:00
436.5499877929688	436.6199951171875	435.3349914550781	435.5799865722656	11259287	SPY	436.0774444580078	437.9148635864258				0			1.0	2023-06-22 19:30:00+00:00
436.5499877929688	436.6199951171875	435.3349914550781	435.5799865722656	11259287	SPY	436.0774444580078	437.9148635864258				0			2.0	2023-06-22 19:30:00+00:00
433.6701049804688	433.989990234375	432.7117004394531	432.9299926757813	15649791	SPY	435.9668792724609	437.80261383056643				0			1.0	2023-06-23 13:30:00+00:00
433.6701049804688	433.989990234375	432.7117004394531	432.9299926757813	15649791	SPY	435.9668792724609	437.80261383056643				0			2.0	2023-06-23 13:30:00+00:00
433.1700134277344	434.239990234375	432.8399963378906	433.6749877929688	8543249	SPY	435.76537933349607	437.6998519897461				0			1.0	2023-06-23 14:30:00+00:00
433.1700134277344	434.239990234375	432.8399963378906	433.6749877929688	8543249	SPY	435.76537933349607	437.6998519897461				0			2.0	2023-06-23 14:30:00+00:00
434.5199890136719	434.5700073242188	433.0050048828125	433.1700134277344	8782548	SPY	435.58857879638674	437.7006019592285				0			1.0	2023-06-23 15:30:00+00:00
434.5199890136719	434.5700073242188	433.0050048828125	433.1700134277344	8782548	SPY	435.58857879638674	437.7006019592285				0			2.0	2023-06-23 15:30:00+00:00
434.8200073242188	434.8999938964844	434.2000122070313	434.5299987792969	6327702	SPY	435.43032989501955	437.6556022644043				0			1.0	2023-06-23 16:30:00+00:00
434.8200073242188	434.8999938964844	434.2000122070313	434.5299987792969	6327702	SPY	435.43032989501955	437.6556022644043				0			2.0	2023-06-23 16:30:00+00:00
433.9949951171875	435.05999755859375	433.889892578125	434.8200073242188	6872116	SPY	435.25757904052733	437.57572708129885				0			1.0	2023-06-23 17:30:00+00:00
433.9949951171875	435.05999755859375	433.889892578125	434.8200073242188	6872116	SPY	435.25757904052733	437.57572708129885				0			2.0	2023-06-23 17:30:00+00:00
433.125	434.0350036621094	432.4700012207031	433.989990234375	12875175	SPY	435.0518295288086	437.41685180664064				0			1.0	2023-06-23 18:30:00+00:00
433.125	434.0350036621094	432.4700012207031	433.989990234375	12875175	SPY	435.0518295288086	437.41685180664064				0			2.0	2023-06-23 18:30:00+00:00
433.1900024414063	433.9800109863281	432.9599914550781	433.1300048828125	16947170	SPY	434.94432525634767	437.2283515930176				0			1.0	2023-06-23 19:30:00+00:00
433.1900024414063	433.9800109863281	432.9599914550781	433.1300048828125	16947170	SPY	434.94432525634767	437.2283515930176				0			2.0	2023-06-23 19:30:00+00:00
433.9800109863281	434.6099853515625	432.6000061035156	432.6199951171875	10595572	SPY	434.8773254394531	437.0548515319824				0			1.0	2023-06-26 13:30:00+00:00
433.9800109863281	434.6099853515625	432.6000061035156	432.6199951171875	10595572	SPY	434.8773254394531	437.0548515319824				0			2.0	2023-06-26 13:30:00+00:00
432.4901123046875	434.0050048828125	432.2749938964844	433.989990234375	9868402	SPY	434.70783081054685	436.8451042175293				0			1.0	2023-06-26 14:30:00+00:00
432.4901123046875	434.0050048828125	432.2749938964844	433.989990234375	9868402	SPY	434.70783081054685	436.8451042175293				0			2.0	2023-06-26 14:30:00+00:00
432.3500061035156	433.2796020507813	431.8399963378906	432.4800109863281	7175878	SPY	434.56983184814453	436.6076042175293				0			1.0	2023-06-26 15:30:00+00:00
